id,data_referencia,indicador,valor,unidade,variacao_mes,fonte
4762,2021-05-06,USD_BRL,5.2897,R$,-5.982617351,BCB
4763,2021-05-07,USD_BRL,5.2217,R$,-6.528354575,BCB
4764,2021-05-10,USD_BRL,5.2227,R$,-6.431732268,BCB
4765,2021-05-11,USD_BRL,5.2403,R$,-7.16095314,BCB
4766,2021-05-12,USD_BRL,5.2353,R$,-7.474108374,BCB
4767,2021-05-13,USD_BRL,5.2815,R$,-7.446025515,BCB
4768,2021-05-14,USD_BRL,5.2701,R$,-7.438176198,BCB
4769,2021-05-17,USD_BRL,5.2755,R$,-6.186648647,BCB
4770,2021-05-18,USD_BRL,5.2588,R$,-6.639681863,BCB
4771,2021-05-19,USD_BRL,5.2822,R$,-5.252017937,BCB
4772,2021-05-20,USD_BRL,5.2905,R$,-4.272066008,BCB
4773,2021-05-21,USD_BRL,5.3027,R$,-3.534655267,BCB
4774,2021-05-24,USD_BRL,5.3198,R$,-2.900323069,BCB
4775,2021-05-25,USD_BRL,5.3143,R$,-2.607851043,BCB
4776,2021-05-26,USD_BRL,5.3164,R$,-2.315155079,BCB
4777,2021-05-27,USD_BRL,5.284,R$,-2.157207666,BCB
4778,2021-05-28,USD_BRL,5.2281,R$,-2.573515709,BCB
4779,2021-05-31,USD_BRL,5.2322,R$,-3.171959434,BCB
4780,2021-06-01,USD_BRL,5.1636,R$,-4.531587997,BCB
4781,2021-06-02,USD_BRL,5.1147,R$,-6.160902669,BCB
4782,2021-06-04,USD_BRL,5.0666,R$,-5.951143451,BCB
4783,2021-06-07,USD_BRL,5.0498,R$,-4.535228841,BCB
4784,2021-06-08,USD_BRL,5.0489,R$,-3.309267097,BCB
4785,2021-06-09,USD_BRL,5.0533,R$,-3.243533038,BCB
4786,2021-06-10,USD_BRL,5.0635,R$,-3.373852642,BCB
4787,2021-06-11,USD_BRL,5.119,R$,-2.221458178,BCB
4788,2021-06-14,USD_BRL,5.0707,R$,-3.991290353,BCB
4789,2021-06-15,USD_BRL,5.0874,R$,-3.466727387,BCB
4790,2021-06-16,USD_BRL,5.0207,R$,-4.829873946,BCB
4791,2021-06-17,USD_BRL,5.0359,R$,-4.238609569,BCB
4792,2021-06-18,USD_BRL,5.0314,R$,-4.748021658,BCB
4793,2021-06-21,USD_BRL,5.0373,R$,-4.785937057,BCB
4794,2021-06-22,USD_BRL,5.0178,R$,-5.372734645,BCB
4795,2021-06-23,USD_BRL,4.9519,R$,-6.915673522,BCB
4796,2021-06-24,USD_BRL,4.9277,R$,-7.274711627,BCB
4797,2021-06-25,USD_BRL,4.9206,R$,-7.444887518,BCB
4798,2021-06-28,USD_BRL,4.942,R$,-6.472369417,BCB
4799,2021-06-29,USD_BRL,4.945,R$,-5.414969109,BCB
4800,2021-06-30,USD_BRL,5.0022,R$,-4.395856428,BCB
4801,2021-07-01,USD_BRL,5.0055,R$,-3.061817337,BCB
4802,2021-07-02,USD_BRL,5.0293,R$,-1.669697147,BCB
4803,2021-07-05,USD_BRL,5.0749,R$,0.163817945,BCB
4804,2021-07-06,USD_BRL,5.1645,R$,2.271377084,BCB
4805,2021-07-07,USD_BRL,5.2328,R$,3.642377548,BCB
4806,2021-07-08,USD_BRL,5.2587,R$,4.064670611,BCB
4807,2021-07-09,USD_BRL,5.2393,R$,3.471906784,BCB
4808,2021-07-12,USD_BRL,5.2239,R$,2.049228365,BCB
4809,2021-07-13,USD_BRL,5.177,R$,2.096357505,BCB
4810,2021-07-14,USD_BRL,5.088,R$,0.01179384361,BCB
4811,2021-07-15,USD_BRL,5.1,R$,1.579461031,BCB
4812,2021-07-16,USD_BRL,5.0941,R$,1.155702059,BCB
4813,2021-07-19,USD_BRL,5.1978,R$,3.307230592,BCB
4814,2021-07-20,USD_BRL,5.2465,R$,4.153018482,BCB
4815,2021-07-21,USD_BRL,5.2516,R$,4.659412492,BCB
4816,2021-07-22,USD_BRL,5.1978,R$,4.965770714,BCB
4817,2021-07-23,USD_BRL,5.1701,R$,4.919130629,BCB
4818,2021-07-26,USD_BRL,5.1863,R$,5.399747998,BCB
4819,2021-07-27,USD_BRL,5.1669,R$,4.550789154,BCB
4820,2021-07-28,USD_BRL,5.1527,R$,4.200202224,BCB
4821,2021-07-29,USD_BRL,5.0682,R$,1.319419455,BCB
4822,2021-07-30,USD_BRL,5.1216,R$,2.319448607,BCB
4823,2021-08-02,USD_BRL,5.1379,R$,2.159346231,BCB
4824,2021-08-03,USD_BRL,5.2464,R$,3.379376934,BCB
4825,2021-08-04,USD_BRL,5.2091,R$,0.8635879562,BCB
4826,2021-08-05,USD_BRL,5.1464,R$,-1.651123681,BCB
4827,2021-08-06,USD_BRL,5.241,R$,-0.3365850876,BCB
4828,2021-08-09,USD_BRL,5.2774,R$,0.7271963812,BCB
4829,2021-08-10,USD_BRL,5.2217,R$,-0.04211412929,BCB
4830,2021-08-11,USD_BRL,5.2013,R$,0.469383813,BCB
4831,2021-08-12,USD_BRL,5.2351,R$,2.891116352,BCB
4832,2021-08-13,USD_BRL,5.2474,R$,2.890196078,BCB
4833,2021-08-16,USD_BRL,5.2495,R$,3.050587935,BCB
4834,2021-08-17,USD_BRL,5.2585,R$,1.167801762,BCB
4835,2021-08-18,USD_BRL,5.3025,R$,1.067378252,BCB
4836,2021-08-19,USD_BRL,5.418,R$,3.168558154,BCB
4837,2021-08-20,USD_BRL,5.4274,R$,4.417253453,BCB
4838,2021-08-23,USD_BRL,5.3686,R$,3.839384151,BCB
4839,2021-08-24,USD_BRL,5.3017,R$,2.225093034,BCB
4840,2021-08-25,USD_BRL,5.2465,R$,1.540575587,BCB
4841,2021-08-26,USD_BRL,5.2429,R$,1.750538553,BCB
4842,2021-08-27,USD_BRL,5.22,R$,2.995146206,BCB
4843,2021-08-30,USD_BRL,5.1952,R$,1.437050922,BCB
4844,2021-08-31,USD_BRL,5.1433,R$,0.105101306,BCB
4845,2021-09-01,USD_BRL,5.1576,R$,-1.692589204,BCB
4846,2021-09-02,USD_BRL,5.1735,R$,-0.6834194007,BCB
4847,2021-09-03,USD_BRL,5.1685,R$,0.4294263952,BCB
4848,2021-09-06,USD_BRL,5.1773,R$,-1.215416905,BCB
4849,2021-09-08,USD_BRL,5.2524,R$,-0.4737181188,BCB
4850,2021-09-09,USD_BRL,5.2825,R$,1.164371756,BCB
4851,2021-09-10,USD_BRL,5.2158,R$,0.2787764597,BCB
4852,2021-09-13,USD_BRL,5.219,R$,-0.307539493,BCB
4853,2021-09-14,USD_BRL,5.226,R$,-0.4078210161,BCB
4854,2021-09-15,USD_BRL,5.2576,R$,0.1543004096,BCB
4855,2021-09-16,USD_BRL,5.2594,R$,0.01711514691,BCB
4856,2021-09-17,USD_BRL,5.3103,R$,0.1471004243,BCB
4857,2021-09-20,USD_BRL,5.3332,R$,-1.565153193,BCB
4858,2021-09-21,USD_BRL,5.3044,R$,-2.266278513,BCB
4859,2021-09-22,USD_BRL,5.2783,R$,-1.682002757,BCB
4860,2021-09-23,USD_BRL,5.2891,R$,-0.2376596186,BCB
4861,2021-09-24,USD_BRL,5.3435,R$,1.848851615,BCB
4862,2021-09-27,USD_BRL,5.3478,R$,2.000801083,BCB
4863,2021-09-28,USD_BRL,5.4206,R$,3.842911877,BCB
4864,2021-09-29,USD_BRL,5.4173,R$,4.275100092,BCB
4865,2021-09-30,USD_BRL,5.4394,R$,5.757004258,BCB
4866,2021-10-01,USD_BRL,5.3911,R$,4.527299519,BCB
4867,2021-10-04,USD_BRL,5.4204,R$,4.772397796,BCB
4868,2021-10-05,USD_BRL,5.4611,R$,5.661216988,BCB
4869,2021-10-06,USD_BRL,5.5097,R$,6.420334924,BCB
4870,2021-10-07,USD_BRL,5.514,R$,4.980580306,BCB
4871,2021-10-08,USD_BRL,5.5084,R$,4.276384288,BCB
4872,2021-10-11,USD_BRL,5.5161,R$,5.757506039,BCB
4873,2021-10-13,USD_BRL,5.5471,R$,6.286644951,BCB
4874,2021-10-14,USD_BRL,5.4988,R$,5.220053578,BCB
4875,2021-10-15,USD_BRL,5.451,R$,3.67848448,BCB
4876,2021-10-18,USD_BRL,5.5193,R$,4.941628323,BCB
4877,2021-10-19,USD_BRL,5.5521,R$,4.553415061,BCB
4878,2021-10-20,USD_BRL,5.5571,R$,4.198229956,BCB
4879,2021-10-21,USD_BRL,5.6423,R$,6.370183244,BCB
4880,2021-10-22,USD_BRL,5.7117,R$,8.210977019,BCB
4881,2021-10-25,USD_BRL,5.5973,R$,5.827078331,BCB
4882,2021-10-26,USD_BRL,5.58,R$,4.425938056,BCB
4883,2021-10-27,USD_BRL,5.5667,R$,4.093272,BCB
4884,2021-10-28,USD_BRL,5.6124,R$,3.538353688,BCB
4885,2021-10-29,USD_BRL,5.643,R$,4.166282096,BCB
4886,2021-11-01,USD_BRL,5.6694,R$,4.228407545,BCB
4887,2021-11-03,USD_BRL,5.6672,R$,5.121403795,BCB
4888,2021-11-04,USD_BRL,5.5942,R$,3.206405431,BCB
4889,2021-11-05,USD_BRL,5.5455,R$,1.545476186,BCB
4890,2021-11-08,USD_BRL,5.5627,R$,0.9619398515,BCB
4891,2021-11-09,USD_BRL,5.4957,R$,-0.331882481,BCB
4892,2021-11-10,USD_BRL,5.459,R$,-0.8968121415,BCB
4893,2021-11-11,USD_BRL,5.4171,R$,-1.794746288,BCB
4894,2021-11-12,USD_BRL,5.4199,R$,-2.293090083,BCB
4895,2021-11-16,USD_BRL,5.4772,R$,-0.3928129774,BCB
4896,2021-11-17,USD_BRL,5.4993,R$,0.8860759494,BCB
4897,2021-11-18,USD_BRL,5.547,R$,0.5018752378,BCB
4898,2021-11-19,USD_BRL,5.5584,R$,0.1134705787,BCB
4899,2021-11-22,USD_BRL,5.5841,R$,0.4858649295,BCB
4900,2021-11-23,USD_BRL,5.6456,R$,0.0584867873,BCB
4901,2021-11-24,USD_BRL,5.6027,R$,-1.908363534,BCB
4902,2021-11-25,USD_BRL,5.574,R$,-0.4162721312,BCB
4903,2021-11-26,USD_BRL,5.5865,R$,0.1164874552,BCB
4904,2021-11-29,USD_BRL,5.6118,R$,0.8101747894,BCB
4905,2021-11-30,USD_BRL,5.6199,R$,0.1336326705,BCB
4906,2021-12-01,USD_BRL,5.6168,R$,-0.4642920432,BCB
4907,2021-12-02,USD_BRL,5.6345,R$,-0.6155854235,BCB
4908,2021-12-03,USD_BRL,5.6432,R$,-0.4234895539,BCB
4909,2021-12-06,USD_BRL,5.6877,R$,1.671373923,BCB
4910,2021-12-07,USD_BRL,5.6411,R$,1.723920296,BCB
4911,2021-12-08,USD_BRL,5.5779,R$,0.2732486023,BCB
4912,2021-12-09,USD_BRL,5.5564,R$,1.104499882,BCB
4913,2021-12-10,USD_BRL,5.5931,R$,2.456493863,BCB
4914,2021-12-13,USD_BRL,5.6357,R$,4.035369478,BCB
4915,2021-12-14,USD_BRL,5.6461,R$,4.173508736,BCB
4916,2021-12-15,USD_BRL,5.7127,R$,4.299642153,BCB
4917,2021-12-16,USD_BRL,5.6963,R$,3.582274108,BCB
4918,2021-12-17,USD_BRL,5.6959,R$,2.684333874,BCB
4919,2021-12-20,USD_BRL,5.7055,R$,2.64644502,BCB
4920,2021-12-21,USD_BRL,5.7372,R$,2.741713078,BCB
4921,2021-12-22,USD_BRL,5.7201,R$,1.319611733,BCB
4922,2021-12-23,USD_BRL,5.691,R$,1.576025845,BCB
4923,2021-12-24,USD_BRL,5.6591,R$,1.526731252,BCB
4924,2021-12-27,USD_BRL,5.665,R$,1.405173185,BCB
4925,2021-12-28,USD_BRL,5.6438,R$,0.5702270216,BCB
4926,2021-12-29,USD_BRL,5.6619,R$,0.7473442588,BCB
4927,2021-12-30,USD_BRL,5.5805,R$,-0.6462754593,BCB
4928,2021-12-31,USD_BRL,5.5805,R$,-0.9583814003,BCB
4929,2022-01-03,USD_BRL,5.6309,R$,-0.2179614403,BCB
4930,2022-01-04,USD_BRL,5.6776,R$,-0.1775761731,BCB
4931,2022-01-05,USD_BRL,5.6628,R$,0.3846767474,BCB
4932,2022-01-06,USD_BRL,5.7042,R$,2.264293013,BCB
4933,2022-01-07,USD_BRL,5.6753,R$,2.139874739,BCB
4934,2022-01-10,USD_BRL,5.6736,R$,1.43927339,BCB
4935,2022-01-11,USD_BRL,5.6351,R$,-0.01064641482,BCB
4936,2022-01-12,USD_BRL,5.5611,R$,-1.505463949,BCB
4937,2022-01-13,USD_BRL,5.5246,R$,-3.292663714,BCB
4938,2022-01-14,USD_BRL,5.5349,R$,-2.833418184,BCB
4939,2022-01-17,USD_BRL,5.5058,R$,-3.337488369,BCB
4940,2022-01-18,USD_BRL,5.5213,R$,-3.228463763,BCB
4941,2022-01-19,USD_BRL,5.4978,R$,-4.172767204,BCB
4942,2022-01-20,USD_BRL,5.4166,R$,-5.305851296,BCB
4943,2022-01-21,USD_BRL,5.4401,R$,-4.408715516,BCB
4944,2022-01-24,USD_BRL,5.491,R$,-2.970436995,BCB
4945,2022-01-25,USD_BRL,5.4971,R$,-2.963812886,BCB
4946,2022-01-26,USD_BRL,5.4324,R$,-3.74570325,BCB
4947,2022-01-27,USD_BRL,5.3812,R$,-4.957699712,BCB
4948,2022-01-28,USD_BRL,5.3954,R$,-3.316907087,BCB
4949,2022-01-31,USD_BRL,5.3574,R$,-3.997849655,BCB
4950,2022-02-01,USD_BRL,5.281,R$,-6.213926726,BCB
4951,2022-02-02,USD_BRL,5.2956,R$,-6.728195012,BCB
4952,2022-02-03,USD_BRL,5.3025,R$,-6.362576817,BCB
4953,2022-02-04,USD_BRL,5.3284,R$,-6.588128046,BCB
4954,2022-02-07,USD_BRL,5.2913,R$,-6.766162141,BCB
4955,2022-02-08,USD_BRL,5.2699,R$,-7.115411732,BCB
4956,2022-02-09,USD_BRL,5.2735,R$,-6.416922504,BCB
4957,2022-02-10,USD_BRL,5.2101,R$,-6.311700922,BCB
4958,2022-02-11,USD_BRL,5.1987,R$,-5.899069616,BCB
4959,2022-02-14,USD_BRL,5.2106,R$,-5.859184448,BCB
4960,2022-02-15,USD_BRL,5.1881,R$,-5.770278615,BCB
4961,2022-02-16,USD_BRL,5.163,R$,-6.489413725,BCB
4962,2022-02-17,USD_BRL,5.1565,R$,-6.207937721,BCB
4963,2022-02-18,USD_BRL,5.1339,R$,-5.219141159,BCB
4964,2022-02-21,USD_BRL,5.0997,R$,-6.257237918,BCB
4965,2022-02-22,USD_BRL,5.0611,R$,-7.829175014,BCB
4966,2022-02-23,USD_BRL,5.0143,R$,-8.782812756,BCB
4967,2022-02-24,USD_BRL,5.1174,R$,-5.798542081,BCB
4968,2022-02-25,USD_BRL,5.1394,R$,-4.493421542,BCB
4969,2022-03-02,USD_BRL,5.1347,R$,-4.831893835,BCB
4970,2022-03-03,USD_BRL,5.0479,R$,-5.777056035,BCB
4971,2022-03-04,USD_BRL,5.0758,R$,-3.885627722,BCB
4972,2022-03-07,USD_BRL,5.0579,R$,-4.488632072,BCB
4973,2022-03-08,USD_BRL,5.0903,R$,-4.001885903,BCB
4974,2022-03-09,USD_BRL,5.0094,R$,-5.986787779,BCB
4975,2022-03-10,USD_BRL,5.0513,R$,-4.535747359,BCB
4976,2022-03-11,USD_BRL,5.0255,R$,-4.637659159,BCB
4977,2022-03-14,USD_BRL,5.0647,R$,-3.95941974,BCB
4978,2022-03-15,USD_BRL,5.1314,R$,-1.510527629,BCB
4979,2022-03-16,USD_BRL,5.1287,R$,-1.346490469,BCB
4980,2022-03-17,USD_BRL,5.0764,R$,-2.575519134,BCB
4981,2022-03-18,USD_BRL,5.0411,R$,-2.83340722,BCB
4982,2022-03-21,USD_BRL,4.9666,R$,-3.803989928,BCB
4983,2022-03-22,USD_BRL,4.9208,R$,-4.570929894,BCB
4984,2022-03-23,USD_BRL,4.8704,R$,-5.132550303,BCB
4985,2022-03-24,USD_BRL,4.8067,R$,-5.745436006,BCB
4986,2022-03-25,USD_BRL,4.7782,R$,-5.58969394,BCB
4987,2022-03-28,USD_BRL,4.7905,R$,-4.463235147,BCB
4988,2022-03-29,USD_BRL,4.7486,R$,-7.206784695,BCB
4989,2022-03-30,USD_BRL,4.7497,R$,-7.58259719,BCB
4990,2022-03-31,USD_BRL,4.7378,R$,-7.729760259,BCB
4991,2022-04-01,USD_BRL,4.6984,R$,-6.92367123,BCB
4992,2022-04-04,USD_BRL,4.6175,R$,-9.029118563,BCB
4993,2022-04-05,USD_BRL,4.64,R$,-8.262322308,BCB
4994,2022-04-06,USD_BRL,4.6967,R$,-7.732353692,BCB
4995,2022-04-07,USD_BRL,4.7422,R$,-5.333972132,BCB
4996,2022-04-08,USD_BRL,4.7513,R$,-5.939065191,BCB
4997,2022-04-11,USD_BRL,4.7025,R$,-6.427221172,BCB
4998,2022-04-12,USD_BRL,4.6483,R$,-8.221612336,BCB
4999,2022-04-13,USD_BRL,4.6811,R$,-8.775382936,BCB
5000,2022-04-14,USD_BRL,4.7158,R$,-8.0507731,BCB
5001,2022-04-18,USD_BRL,4.6746,R$,-7.915057915,BCB
5002,2022-04-19,USD_BRL,4.6664,R$,-7.432901549,BCB
5003,2022-04-20,USD_BRL,4.6397,R$,-6.581967543,BCB
5004,2022-04-22,USD_BRL,4.7326,R$,-3.824581369,BCB
5005,2022-04-25,USD_BRL,4.8818,R$,0.2340670171,BCB
5006,2022-04-26,USD_BRL,4.9666,R$,3.326606612,BCB
5007,2022-04-27,USD_BRL,5.0167,R$,4.991419363,BCB
5008,2022-04-28,USD_BRL,5.011,R$,4.602859827,BCB
5009,2022-04-29,USD_BRL,4.9191,R$,3.590531946,BCB
5010,2022-05-02,USD_BRL,5.0266,R$,5.829841885,BCB
5011,2022-05-03,USD_BRL,5.0167,R$,5.886698468,BCB
5012,2022-05-04,USD_BRL,5.0093,R$,6.617146263,BCB
5013,2022-05-05,USD_BRL,5.0051,R$,8.39415268,BCB
5014,2022-05-06,USD_BRL,5.075,R$,9.375,BCB
5015,2022-05-09,USD_BRL,5.134,R$,9.310792684,BCB
5016,2022-05-10,USD_BRL,5.139,R$,8.367424402,BCB
5017,2022-05-11,USD_BRL,5.1244,R$,7.852587713,BCB
5018,2022-05-12,USD_BRL,5.1482,R$,9.477937267,BCB
5019,2022-05-13,USD_BRL,5.1075,R$,9.878880451,BCB
5020,2022-05-16,USD_BRL,5.0666,R$,8.235243853,BCB
5021,2022-05-17,USD_BRL,4.9676,R$,5.33949701,BCB
5022,2022-05-18,USD_BRL,4.9592,R$,6.088221452,BCB
5023,2022-05-19,USD_BRL,4.9198,R$,5.430310303,BCB
5024,2022-05-20,USD_BRL,4.8777,R$,5.129642003,BCB
5025,2022-05-23,USD_BRL,4.7973,R$,1.367113215,BCB
5026,2022-05-24,USD_BRL,4.8106,R$,-1.45847843,BCB
5027,2022-05-25,USD_BRL,4.8359,R$,-2.631578947,BCB
5028,2022-05-26,USD_BRL,4.7967,R$,-4.385352921,BCB
5029,2022-05-27,USD_BRL,4.7434,R$,-5.340251447,BCB
5030,2022-05-30,USD_BRL,4.7216,R$,-4.014962087,BCB
5031,2022-05-31,USD_BRL,4.7289,R$,-5.922492341,BCB
5032,2022-06-01,USD_BRL,4.7765,R$,-4.788008053,BCB
5033,2022-06-02,USD_BRL,4.7879,R$,-4.419779211,BCB
5034,2022-06-03,USD_BRL,4.7956,R$,-4.185730555,BCB
5035,2022-06-06,USD_BRL,4.7839,R$,-5.735960591,BCB
5036,2022-06-07,USD_BRL,4.8909,R$,-4.735099338,BCB
5037,2022-06-08,USD_BRL,4.8711,R$,-5.213076474,BCB
5038,2022-06-09,USD_BRL,4.8951,R$,-4.474670205,BCB
5039,2022-06-10,USD_BRL,4.9836,R$,-3.197233985,BCB
5040,2022-06-13,USD_BRL,5.1033,R$,-0.08223201175,BCB
5041,2022-06-14,USD_BRL,5.1203,R$,1.059882367,BCB
5042,2022-06-15,USD_BRL,5.1119,R$,2.904823255,BCB
5043,2022-06-17,USD_BRL,5.1313,R$,3.470317793,BCB
5044,2022-06-20,USD_BRL,5.1641,R$,4.96564901,BCB
5045,2022-06-21,USD_BRL,5.1462,R$,5.504643582,BCB
5046,2022-06-22,USD_BRL,5.1509,R$,7.370812749,BCB
5047,2022-06-23,USD_BRL,5.1833,R$,7.747474328,BCB
5048,2022-06-24,USD_BRL,5.2334,R$,8.219772948,BCB
5049,2022-06-27,USD_BRL,5.2214,R$,8.854003794,BCB
5050,2022-06-28,USD_BRL,5.2179,R$,10.00337311,BCB
5051,2022-06-29,USD_BRL,5.2268,R$,10.69976279,BCB
5052,2022-06-30,USD_BRL,5.238,R$,10.76571719,BCB
5053,2022-07-01,USD_BRL,5.3142,R$,11.25719669,BCB
5054,2022-07-04,USD_BRL,5.3038,R$,10.77507884,BCB
5055,2022-07-05,USD_BRL,5.3899,R$,12.39260989,BCB
5056,2022-07-06,USD_BRL,5.4321,R$,13.54961433,BCB
5057,2022-07-07,USD_BRL,5.364,R$,9.673066307,BCB
5058,2022-07-08,USD_BRL,5.3086,R$,8.98154421,BCB
5059,2022-07-11,USD_BRL,5.3477,R$,9.245980675,BCB
5060,2022-07-12,USD_BRL,5.412,R$,8.596195521,BCB
5061,2022-07-13,USD_BRL,5.3992,R$,5.798209002,BCB
5062,2022-07-14,USD_BRL,5.4568,R$,6.571880554,BCB
5063,2022-07-15,USD_BRL,5.4014,R$,5.663256323,BCB
5064,2022-07-18,USD_BRL,5.3675,R$,4.603122016,BCB
5065,2022-07-19,USD_BRL,5.3904,R$,4.382176952,BCB
5066,2022-07-20,USD_BRL,5.4288,R$,5.49143057,BCB
5067,2022-07-21,USD_BRL,5.475,R$,6.292104292,BCB
5068,2022-07-22,USD_BRL,5.4522,R$,5.187814713,BCB
5069,2022-07-25,USD_BRL,5.4144,R$,3.458554668,BCB
5070,2022-07-26,USD_BRL,5.3608,R$,2.669782051,BCB
5071,2022-07-27,USD_BRL,5.3074,R$,1.71524943,BCB
5072,2022-07-28,USD_BRL,5.2149,R$,-0.2276727634,BCB
5073,2022-07-29,USD_BRL,5.1884,R$,-0.9469263078,BCB
5074,2022-08-01,USD_BRL,5.1606,R$,-2.8903692,BCB
5075,2022-08-02,USD_BRL,5.2329,R$,-1.336777405,BCB
5076,2022-08-03,USD_BRL,5.2846,R$,-1.953654057,BCB
5077,2022-08-04,USD_BRL,5.2409,R$,-3.519817382,BCB
5078,2022-08-05,USD_BRL,5.2165,R$,-2.749813572,BCB
5079,2022-08-08,USD_BRL,5.1247,R$,-3.464190182,BCB
5080,2022-08-09,USD_BRL,5.1224,R$,-4.213026161,BCB
5081,2022-08-10,USD_BRL,5.0497,R$,-6.694382853,BCB
5082,2022-08-11,USD_BRL,5.1127,R$,-5.30634168,BCB
5083,2022-08-12,USD_BRL,5.1023,R$,-6.496481454,BCB
5084,2022-08-15,USD_BRL,5.0925,R$,-5.718887696,BCB
5085,2022-08-16,USD_BRL,5.134,R$,-4.350256171,BCB
5086,2022-08-17,USD_BRL,5.1784,R$,-3.93291778,BCB
5087,2022-08-18,USD_BRL,5.1773,R$,-4.632699676,BCB
5088,2022-08-19,USD_BRL,5.1961,R$,-5.094063927,BCB
5089,2022-08-22,USD_BRL,5.1709,R$,-5.159385202,BCB
5090,2022-08-23,USD_BRL,5.103,R$,-5.751329787,BCB
5091,2022-08-24,USD_BRL,5.105,R$,-4.771675869,BCB
5092,2022-08-25,USD_BRL,5.1173,R$,-3.581791461,BCB
5093,2022-08-26,USD_BRL,5.0903,R$,-2.389307561,BCB
5094,2022-08-29,USD_BRL,5.0428,R$,-2.806260119,BCB
5095,2022-08-30,USD_BRL,5.0617,R$,-1.916443824,BCB
5096,2022-08-31,USD_BRL,5.179,R$,-1.030021594,BCB
5097,2022-09-01,USD_BRL,5.2007,R$,-1.587631987,BCB
5098,2022-09-02,USD_BRL,5.1878,R$,-1.013184758,BCB
5099,2022-09-05,USD_BRL,5.1686,R$,-0.9182401994,BCB
5100,2022-09-06,USD_BRL,5.2228,R$,1.914258396,BCB
5101,2022-09-08,USD_BRL,5.2155,R$,1.817507418,BCB
5102,2022-09-09,USD_BRL,5.1633,R$,2.249638592,BCB
5103,2022-09-12,USD_BRL,5.1183,R$,0.1095311675,BCB
5104,2022-09-13,USD_BRL,5.1794,R$,1.511083237,BCB
5105,2022-09-14,USD_BRL,5.1774,R$,1.667157585,BCB
5106,2022-09-15,USD_BRL,5.2211,R$,1.696532918,BCB
5107,2022-09-16,USD_BRL,5.2882,R$,2.120346053,BCB
5108,2022-09-19,USD_BRL,5.2367,R$,1.147316169,BCB
5109,2022-09-20,USD_BRL,5.1705,R$,-0.4926772002,BCB
5110,2022-09-21,USD_BRL,5.1692,R$,-0.03287628846,BCB
5111,2022-09-22,USD_BRL,5.1677,R$,1.267881638,BCB
5112,2022-09-23,USD_BRL,5.2257,R$,2.364348678,BCB
5113,2022-09-26,USD_BRL,5.3548,R$,4.64111934,BCB
5114,2022-09-27,USD_BRL,5.3508,R$,5.117576567,BCB
5115,2022-09-28,USD_BRL,5.3594,R$,6.278258111,BCB
5116,2022-09-29,USD_BRL,5.3916,R$,6.517573147,BCB
5117,2022-09-30,USD_BRL,5.4066,R$,4.394670786,BCB
5118,2022-10-03,USD_BRL,5.2002,R$,-0.009614090411,BCB
5119,2022-10-04,USD_BRL,5.1411,R$,-0.9001889047,BCB
5120,2022-10-05,USD_BRL,5.2144,R$,0.8861200325,BCB
5121,2022-10-06,USD_BRL,5.2009,R$,-0.4193153098,BCB
5122,2022-10-07,USD_BRL,5.2221,R$,0.1265458729,BCB
5123,2022-10-10,USD_BRL,5.1941,R$,0.5965177309,BCB
5124,2022-10-11,USD_BRL,5.2068,R$,1.729089737,BCB
5125,2022-10-13,USD_BRL,5.3017,R$,2.361277368,BCB
5126,2022-10-14,USD_BRL,5.2824,R$,2.028044965,BCB
5127,2022-10-17,USD_BRL,5.2713,R$,0.9614832123,BCB
5128,2022-10-18,USD_BRL,5.2697,R$,-0.3498354828,BCB
5129,2022-10-19,USD_BRL,5.2808,R$,0.8421334046,BCB
5130,2022-10-20,USD_BRL,5.2176,R$,0.9109370467,BCB
5131,2022-10-21,USD_BRL,5.1919,R$,0.4391395187,BCB
5132,2022-10-24,USD_BRL,5.2744,R$,2.064748341,BCB
5133,2022-10-25,USD_BRL,5.3091,R$,1.595958436,BCB
5134,2022-10-26,USD_BRL,5.3248,R$,-0.5602450138,BCB
5135,2022-10-27,USD_BRL,5.3003,R$,-0.943784107,BCB
5136,2022-10-28,USD_BRL,5.3454,R$,-0.2612232713,BCB
5137,2022-10-31,USD_BRL,5.257,R$,-2.496476,BCB
5138,2022-11-01,USD_BRL,5.15,R$,-4.746051123,BCB
5139,2022-11-03,USD_BRL,5.1349,R$,-1.255720934,BCB
5140,2022-11-04,USD_BRL,5.036,R$,-2.044309584,BCB
5141,2022-11-07,USD_BRL,5.0886,R$,-2.412549862,BCB
5142,2022-11-08,USD_BRL,5.1744,R$,-0.5095271972,BCB
5143,2022-11-09,USD_BRL,5.1629,R$,-1.133643553,BCB
5144,2022-11-10,USD_BRL,5.3064,R$,2.162068501,BCB
5145,2022-11-11,USD_BRL,5.3051,R$,1.887915802,BCB
5146,2022-11-14,USD_BRL,5.3013,R$,-0.007544749797,BCB
5147,2022-11-16,USD_BRL,5.3204,R$,0.7193699833,BCB
5148,2022-11-17,USD_BRL,5.4655,R$,3.684100696,BCB
5149,2022-11-18,USD_BRL,5.3477,R$,1.480160161,BCB
5150,2022-11-21,USD_BRL,5.3259,R$,0.8540372671,BCB
5151,2022-11-22,USD_BRL,5.3339,R$,2.228994174,BCB
5152,2022-11-23,USD_BRL,5.393,R$,3.873341166,BCB
5153,2022-11-24,USD_BRL,5.3149,R$,0.7678598514,BCB
